ID,N,NC,OC,TL,FD,TF,CM,CO
38306053,69너5939,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회858,438원",없음
38516060,153허2444,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,029,450원",없음
38306764,339라3672,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38555176,221노7640,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38578523,46마1810,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,453,900원",없음
38431259,308모6344,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,343,404원","1회/967,044원"
38638609,123무7166,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38113136,163구8061,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,637,623원",없음
38403375,100어2219,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38442878,171구1593,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38581973,207무2335,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38099443,376구3727,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회8,255,355원",없음
38425964,50모1880,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,789,537원","2회/5,863,178원"
38458063,244소6514,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/459,092원"
38387273,06주9217,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38555630,03저0321,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38577761,03누4028,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회11,866,112원",없음
38213122,169하5217,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회870,177원","1회/663,423원"
37949076,150오7249,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회4,732,514원","4회/5,810,546원"
38306649,147루2659,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37988932,153마3224,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,491,765원","1회/555,769원"
38334819,161라4752,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,117,599원",없음
38184768,219도1640,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37770856,329더4890,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,700,099원",없음
37800349,252두1388,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회475,150원",없음
38166355,129구9558,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38570189,217마2521,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38614916,65너9120,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38467641,244소6514,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/459,092원"
38389578,06주9217,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37931020,109버3600,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,099,892원",없음
38443184,149고2414,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38454494,251더9693,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,960,714원",없음
37243937,203보7035,1회,8회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회7,568,799원","3회/11,746,730원"
38503457,65조2476,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회6,648,068원","2회/3,418,220원"
38386714,221누1060,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38325952,133도5649,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,466,072원",없음
38419532,357저9286,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,638,474원","3회/4,747,503원"
38361550,207고3971,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38565313,186노6941,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38544602,181보8586,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회10,034,618원","1회/631,290원"
38452001,124무7205,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,411,020원",없음
38358189,120어8911,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38063756,383거4828,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38022534,121저7740,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38466664,246너6158,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회5,644,070원",없음
38525284,171주7598,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,없음
38619922,25나2305,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,025,247원",없음
38294489,150나4635,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회6,647,626원","2회/1,718,249원"
38452395,169하4415,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38585389,222고4023,2회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38482326,127저7834,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회886,440원",없음
38631180,108오5408,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38507796,198조2757,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회763,592원",없음
38321993,365버5393,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37888938,259모7355,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회564,453원",없음
37975463,356가1693,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,255,806원",없음
38464327,269구3768,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38633946,108오5408,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38473139,104거7374,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,186,076원",없음
38160749,157누9169,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38474295,104거7374,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,186,076원",없음
38194613,231머2571,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회496,920원",없음
38530149,61루2851,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/672,579원"
38637054,221두7257,0회,2회,전손 1회,"침수(전손,분손) 0회",도난 0회,"2회87,620,000원",없음
38532540,61루2851,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/672,579원"
38472290,144고1608,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"3회/3,379,141원"
38124234,29누6007,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,311,265원","2회/759,199원"
38429093,327저1162,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,230,754원",없음
38553623,113고8192,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/822,629원"
38600492,177구4839,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38544783,47러8889,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,447,450원","1회/1,004,020원"
38530046,324더2377,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/3,311,000원"
38484755,332무1323,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회722,010원","1회/156,993원"
38476772,135나6268,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38475323,35서9259,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38127335,163구8061,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,637,623원",없음
38385058,13무5535,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,615,201원",없음
38539481,201고2344,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,154,589원","1회/570,654원"
38474421,269구3768,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38396675,151도9697,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,739,160원",없음
38330778,141거8132,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,829,554원",없음
38470548,142우4750,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/400,000원"
38436218,09서2619,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,365,704원",없음
38382195,252가7371,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,481,523원",없음
38627119,200마1874,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회560,014원",없음
38421237,159하3406,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회499,054원",없음
38535799,378서4184,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회6,705,901원","2회/577,560원"
38311382,398로5928,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,554,462원","1회/926,000원"
38599770,101버6939,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38205585,140누6851,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/707,392원"
38283285,350저3504,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38328130,141거8132,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,829,554원",없음
38631083,357버3668,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38634494,188노4301,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,809,484원",없음
38329383,293어9580,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,667,749원",없음
38571153,258구6274,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,899,153원","1회/878,683원"
38603977,228무2233,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38470726,05조3383,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회280,900원",없음
38629577,287소3263,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37958692,111러4635,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,302,800원","1회/818,120원"
38491844,332무1323,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회722,010원","1회/156,993원"
38597241,271도2268,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38424673,221누1032,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/942,040원"
38407163,142더2400,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,965,740원",없음
38570381,186노6941,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38305960,53두8980,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회734,230원","1회/338,990원"
38438070,370오1356,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,369,250원",없음
38428770,308모6344,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,343,404원","1회/967,044원"
38033675,255노5118,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38573686,265다4941,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38627780,200마1874,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회560,014원",없음
37879702,193서4279,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38575377,46마1810,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,453,900원",없음
38568936,369마7358,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,213,870원",없음
38325844,365버5393,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38546333,222소9870,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37966137,111러4635,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,302,800원","1회/818,120원"
38262863,01너2181,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,765,387원","1회/1,834,588원"
37889829,259모7355,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회564,453원",없음
38545447,221노7640,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38628139,141우6362,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,174,560원"
38518836,217오3950,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37839479,04누9481,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,233,304원",없음
38327378,101거8949,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/540,820원"
38405657,142더2400,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,965,740원",없음
38379313,242어9503,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/550,579원"
38556352,47러8889,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,447,450원","1회/1,004,020원"
38510121,307조3483,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,515,219원","2회/2,655,440원"
38549175,262저6893,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38306131,237도1662,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38106871,311조5998,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/506,929원"
38373290,180오7151,2회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"3회/13,297,075원"
38556381,222조1161,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38626843,286보8438,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,583,700원","3회/1,506,921원"
38616112,226부8372,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38585832,271도2268,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38432820,332무1303,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,778,969원",없음
38390054,299마5753,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,195,000원","1회/852,682원"
38515395,153허2444,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,029,450원",없음
38583559,131로4339,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,258,220원",없음
38426057,370오1356,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,369,250원",없음
38585127,101버6939,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38499879,22로0278,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,389,298원","1회/616,230원"
38455266,251더9693,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,960,714원",없음
38581078,186두7229,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,798,329원",없음
38077686,309다9707,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,026,663원",없음
38444802,172구1434,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회649,140원",없음
37676854,40우3366,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회12,827,463원","1회/4,013,458원"
38206716,124주5128,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,768,770원","1회/1,233,500원"
38296555,69너5939,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회858,438원",없음
38444145,27누9251,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,355,722원",없음
38422789,69로1296,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회7,977,673원","3회/4,910,650원"
38631289,360라8514,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회412,070원",없음
38555401,262저6893,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37962620,377더1559,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회682,180원",없음
38512211,230소5854,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회536,628원","1회/977,959원"
38568382,246노4552,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,200,600원"
38574105,217마2521,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38557548,07고7458,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회8,745,395원",없음
38397461,239다9858,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38277408,229서5023,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,105,999원","2회/8,775,039원"
37772361,329더4890,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,700,099원",없음
37838094,04누9481,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,233,304원",없음
38410597,167수2431,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,472,724원","1회/1,504,685원"
38633150,357버3668,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38315681,101거8949,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/540,820원"
38306954,147루2659,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38511208,323도3035,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38490673,39너8266,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,720,331원","1회/5,469,101원"
38362062,207고3971,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38560879,369마7358,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,213,870원",없음
38600481,228무2233,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38006165,132무3117,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38464352,35서9259,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38519990,171주7598,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,없음
38163322,157누9169,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38504777,363가3271,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,719,455원",없음
38405053,69로1296,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회7,977,673원","3회/4,910,650원"
38433400,171구1593,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38583143,129너5452,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38600544,222고4023,2회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38431944,252라5393,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37941846,104너1165,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,187,570원",없음
38295558,150나4635,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회6,647,626원","2회/1,718,249원"
38393474,252가7371,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,481,523원",없음
38125548,29누6007,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,311,265원","2회/759,199원"
37949196,377더1559,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회682,180원",없음
38269404,350저3504,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38329908,29모6809,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,360,378원","1회/555,200원"
38094565,170호1357,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38424358,09서2619,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,365,704원",없음
38497302,209오5603,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회491,890원","3회/823,380원"
38585720,09서2064,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회5,025,728원","1회/448,073원"
38627175,141우6362,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,174,560원"
38479146,110구4726,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38326138,245부6768,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회947,839원",없음
38474343,142우4750,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/400,000원"
38171529,129구9558,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38296967,311라7791,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37883216,176저6198,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38079187,309다9707,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,026,663원",없음
38528159,64나5553,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/354,780원"
38401029,150고6508,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38510887,217오3950,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38383164,19구7628,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38572414,324무9461,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38377993,19구7628,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38601166,12두5268,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,607,320원","1회/1,750,580원"
38521356,308거4856,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,973,145원","5회/3,459,374원"
38329990,40저5649,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회6,204,298원","1회/654,440원"
38400551,229서1944,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38416418,327저1162,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,230,754원",없음
38305736,293노9187,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38402128,20루0932,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회699,820원","4회/2,720,797원"
38471640,367노9194,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,008,833원",없음
38348194,35소4599,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38152652,104오3876,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38577294,59고1597,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38502895,209라4660,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38536647,160오6361,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회379,763원","1회/481,509원"
38238908,149호7513,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회581,620원",없음
38445501,227너3599,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,132,739원",없음
38514106,269누5084,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38493473,52라7391,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,605,640원","2회/1,738,580원"
38286998,117다5985,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회681,303원",없음
38066472,06마8558,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,757,192원",1회/미확정
38376411,117버8632,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,648,000원","1회/1,539,139원"
37797900,320루5044,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회247,173원","1회/970,530원"
38464709,322서1797,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38586222,156누1918,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38233301,113주3444,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38457092,122조9056,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38308751,221누1022,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회639,320원",없음
38242210,122저4241,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38541347,313오7078,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,325,460원",없음
37870944,24너4486,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,218,356원",없음
38499262,305서8236,2회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38560643,376가8189,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,709,894원","3회/1,755,596원"
38551543,140모8988,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"6회/3,045,329원"
38525465,150허4503,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"3회/1,497,720원"
38536643,124보5462,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38400868,39저1300,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,991,676원","1회/1,085,779원"
37730022,252더5076,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38361370,259수3113,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,607,240원","1회/1,729,400원"
36864689,62어2339,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회741,390원",없음
37987254,179어2328,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38146807,333도3074,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38553384,73조0103,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회794,610원","1회/1,109,970원"
38555460,121수8942,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38588841,371고3018,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38586321,24오7237,0회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,990,561원","1회/621,922원"
38342448,173거7473,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회798,144원","1회/5,543,920원"
37380573,210거5071,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회860,284원","2회/7,716,500원"
38150161,229소9766,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38468205,56소0324,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38292640,164더8805,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38477107,390서5887,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38496034,103저9258,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38512415,188다5850,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38487828,256수7221,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38524580,269누5084,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38635829,245고7145,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,268,600원",없음
38231809,149호7513,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회581,620원",없음
37806817,111도4001,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38606979,31라6377,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
